avg_err,r_error,t_error
2.158766370992701273e-05,3.488224201359031805e-08,1.196398630100276366e-07
2.158766370992701273e-05,3.488224201359031805e-08,1.196398630100276366e-07
2.158766370992701273e-05,3.488224201359031805e-08,1.196398630100276366e-07
2.158766370992701273e-05,3.488224201359031805e-08,1.196398630100276366e-07
2.158766370992701273e-05,3.488224201359031805e-08,1.196398630100276366e-07
2.158766370992701273e-05,3.488224201359031805e-08,1.196398630100276366e-07
2.158766370992701273e-05,3.488224201359031805e-08,1.196398630100276366e-07
2.158766370992701273e-05,3.488224201359031805e-08,1.196398630100276366e-07
2.158766370992701273e-05,3.488224201359031805e-08,1.196398630100276366e-07
2.158766370992701273e-05,3.488224201359031805e-08,1.196398630100276366e-07
2.158766370992701273e-05,3.488224201359031805e-08,1.196398630100276366e-07
2.158766370992701273e-05,3.488224201359031805e-08,1.196398630100276366e-07
2.158766370992701273e-05,3.488224201359031805e-08,1.196398630100276366e-07
2.158766370992701273e-05,3.488224201359031805e-08,1.196398630100276366e-07
2.158766370992701273e-05,3.488224201359031805e-08,1.196398630100276366e-07
2.158766370992701273e-05,3.488224201359031805e-08,1.196398630100276366e-07
2.181301103388402445e-05,3.651677304730868844e-08,1.359805006609106304e-07
2.181301103388402445e-05,3.651677304730868844e-08,1.359805006609106304e-07
2.181301103388402445e-05,3.651677304730868844e-08,1.359805006609106304e-07
2.181301103388402445e-05,3.651677304730868844e-08,1.359805006609106304e-07
